puntaje	puntaje_centrada	resultado_promedio	resultado_mat	resultado_lect	pct_bl	tam_curso	prom_exp_doc	n_doc_ft	cohorte	tratamiento
1	-99	-0,002911171	0,285241013	-0,291063355	2,720000029	21,23077011	15,53333378	26	2009	1
1	-99	-0,885210335	-0,528901273	-1,241519401	2,710000038	20,63999939	13,86206913	25	2008	1
1	-99	-0,531604648	-0,229714009	-0,833495341	0,639999986	20,03225899	12,20588207	31	2007	1
1	-99	-1,744310617	-1,811476165	-1,677145089	0,5	19,83333397	14,78787899	30	2005	1
1	-99	0,054103684	0,449673692	-0,341466327	0,920000017	19,26470566	12,11111069	34	2009	1
1	-99	-0,77389735	-0,290674417	-1,257120321	0,829999983	19,20000076	14,76923084	25	2006	1
1	-99	-1,465928674	-1,21631008	-1,715547354	1,269999981	19,06896591	12,4333334	29	2005	1
1	-99	-1,035979271	-0,808837882	-1,263120675	0,620000005	19	12,47222233	34	2006	1
1	-99	-0,834535897	-0,162336717	-1,50673504	0,839999974	18,95999908	14,92307663	25	2007	1
1	-99	-0,189688429	0,000491741	-0,379868591	0,49000001	18,39393997	11,02857113	33	2008	1
1	-99	0,300496697	0,58843883	0,012554549	0,469999999				2010	1
1	-99	-0,719265401	-0,423824781	-1,014706026	0,300000012				2011	1
1	-99	0,78756094	1,082538976	0,492582855	1,690000057				2010	1
1	-99	0,495973349	0,794581261	0,197365447	1,269999981				2011	1
2	-98	-1,629674077	-1,321787627	-1,937560445	2,109999895	21,92307663	10,35555553	39	2005	1
2	-98	-1,373070121	-0,993590696	-1,752549535	1,210000038	21,47826004	3,678571463	23	2007	1
2	-98	-0,944816589	-0,723546785	-1,166086381	0,800000012	20,75	3,965517282	24	2008	1
2	-98	-1,419633746	-1,152007545	-1,687259971	2,819999933	20,70833397	3,423076868	24	2009	1
2	-98	-1,554542422	-1,533945888	-1,575139074	13,03999996	20,44444466	11,66666698	36	2005	1
2	-98	-1,591455936	-1,464964374	-1,717947495	0,720000029	20,39024353	8,488888741	41	2007	1
2	-98	-0,914874256	-0,888246834	-0,94150171	7,300000191	20,34285736	9,405405045	35	2009	1
2	-98	-0,17205967	-0,133460734	-0,210658613	1,159999967	20,34210587	9,268292427	38	2009	1
2	-98	-1,448419809	-1,326800819	-1,570038773	1,629999995	19,95000076	8,066666603	40	2006	1
2	-98	-1,224110484	-1,368711099	-1,079509848	10,27999973	19,72222137	9,975000381	36	2008	1
2	-98	-1,52032721	-1,679127911	-1,361526478	8,899999619	19,66666603	11,27499962	36	2007	1
2	-98	-0,639860868	-0,579434242	-0,700287486	1,029999971	19,5	8,697674751	40	2008	1
2	-98	-1,69343853	-1,757734753	-1,629142258	9,140000343	19,28947449	11,89999962	38	2006	1
2	-98	-1,76980269	-1,570842977	-1,968762285	1,360000014	16,92307663	7,300000191	26	2005	1
2	-98	-1,323932528	-1,070325946	-1,577539215	1,440000057	16	5,464285851	26	2006	1
2	-98	-0,477146924	-0,342811608	-0,611482249	7,590000153				2010	1
2	-98	-0,22237289	-0,063677109	-0,381068662	9,170000076				2011	1
2	-98	0,269221455	0,375879514	0,162563395	1,570000052				2010	1
2	-98	0,757032096	0,828269907	0,685794249	1,919999957				2011	1
2	-98	-0,921786845	-0,701488743	-1,142084966	1,179999948				2010	1
2	-98	-0,660774529	-0,555771979	-0,765777062	1,340000033				2011	1
3	-97	-2,253818512	-2,183053912	-2,324583267	0	21,84375	12,73529434	32	2005	1
3	-97	-1,78461647	-1,65867409	-1,910558853	0	19,53125	9,676470757	32	2006	1
3	-97	-1,236590028	-1,080151801	-1,393028335	0,170000002	18,77419281	9,5625	31	2007	1
3	-97	-0,477665812	-0,396352492	-0,558979153	0,360000014	17,93548393	10,25	31	2008	1
3	-97	0,460672647	0,6012726	0,320072683	0,579999983	17,89655113	10,83333302	29	2009	1
3	-97	1,863278508	1,979900239	1,746656806	0				2010	1
3	-97	1,707875133	2,062116579	1,35363363	0,230000004				2011	1
4	-96	-1,497391582	-1,108225673	-1,886557438	0	18,73077011	7,724137783	26	2005	1
4	-96	-1,056938767	-0,776352401	-1,337525062	0	18,73077011	6,733333111	26	2006	1
4	-96	-0,914855361	-0,523687554	-1,306023205	0,219999999	18,15999985	7,566666603	25	2007	1
4	-96	-0,231694445	0,347605114	-0,810994014	0	16,69230843	9,612903595	26	2008	1
4	-96	0,717067242	1,285071909	0,149062599	0,709999979	16,26922989	10,27586174	26	2009	1
4	-96	0,556958497	1,207868761	-0,093951731	0				2010	1
4	-96	-0,19001697	0,094940267	-0,474974199	0				2011	1
5	-95	-1,354998708	-1,431275728	-1,278721595	2,849999905	20,55698013	15,5	27,29000002	2006	1
5	-95	-1,680087328	-1,835138428	-1,525036119	0,200000003	20,24489784	11,44444466	49	2007	1
5	-95	-1,677795649	-1,608542176	-1,747049211	0,49000001	19,63492012	9,304347992	63	2005	1
5	-95	-1,333500385	-1,355877329	-1,311123505	1,539999962	19,25926018	15,76666641	27	2007	1
5	-95	0,360370219	0,487372891	0,23336757	2,400000095	18,8800602	14,37931061	26,43000001	2009	1
5	-95	-1,643868446	-1,666695197	-1,621041781	0,180000007	18,49152565	9,358208656	59	2006	1
5	-95	-1,510767698	-1,555602875	-1,465932634	1,450000048	18,4589119	12,93877506	41,01000005	2005	1
5	-95	-1,266722322	-1,375930095	-1,157514447	0,430000007	18,09803963	11,83928585	51	2008	1
5	-95	-1,279197216	-1,355877329	-1,202517101	0,439999998	17,46153831	12,36363602	52	2009	1
5	-95	-0,700901747	-0,763919686	-0,637883806	3,299999952	16,68826866	14,02857113	30,86000001	2008	1
5	-95	0,627923191	0,594053604	0,661792833	1,539999962				2010	1
5	-95	1,09101212	1,419425439	0,762598778	1,039999962				2011	1
5	-95	-1,042627692	-1,118252056	-0,967003213	0,660000026				2010	1
5	-95	-0,775753379	-0,839518613	-0,711988176	0,25999999				2011	1
6	-94	-1,190247059	-1,009967121	-1,370527008	0,360000014	19,3103447	9,838709831	29	2009	1
6	-94	-1,406079054	-1,128612651	-1,683545466	0	18,14814758	9,133333206	27	2008	1
6	-94	-2,047646761	-1,799711876	-2,295581557	0	15,69999981	10,84848499	30	2007	1
6	-94	-1,699028492	-1,205481586	-2,192575483	0	15,07692337	7,642857075	26	2006	1
6	-94	-2,704480171	-1,899307278	-3,509653148	0	14,39285755	7,379310131	28	2005	1
6	-94	-1,144338489	-1,083159716	-1,205517278	0,189999998				2010	1
6	-94	-0,747849226	-0,332183642	-1,163514801	0,920000017				2011	1
7	-93	0,453739285	0,653409791	0,254068791	1,320000052	19,59259224	16,6428566	27	2009	1
7	-93	-0,051096287	0,221272691	-0,323465265	0,959999979	19,25926018	15,55172443	27	2008	1
7	-93	-0,821584582	-0,706167721	-0,937001444	0,970000029	19,11111069	16,46666718	27	2007	1
7	-93	-1,083112955	-0,716194104	-1,450031697	1,519999981	18,8571434	15,89655209	28	2005	1
7	-93	-0,869868219	-0,535719213	-1,20401719	2,450000048	18,14814758	16,41379356	27	2006	1
7	-93	0,553801954	0,697525875	0,41007799	1,149999976				2010	1
7	-93	1,047424436	1,353251312	0,741597539	1				2011	1
8	-92	-0,419793218	-0,174101006	-0,665485434	6,25	20,26666641	8,5	15	2009	1
8	-92	-0,181829154	0,046212046	-0,40987036	0,379999995	20,11538506	9,071428299	26	2006	1
8	-92	-1,179449439	-1,204813161	-1,154085674	10,77000046	19,79999924	10	15	2005	1
8	-92	-0,201937631	-0,037207459	-0,366667813	0,200000003	19,65384674	8,5	26	2007	1
8	-92	-1,474431515	-1,140310098	-1,808552838	0,310000002	19,37999916	10,25925922	50	2005	1
8	-92	-1,341729999	-0,795402529	-1,888057526	0,409999996	19,35294151	10,45454502	51	2007	1
8	-92	0,330198228	0,355024638	0,305371816	0,200000003	19,34108543	9,785714149	25,80000001	2008	1
8	-92	-0,876030743	-0,856162409	-0,895899021	0,379999995	19,0357151	9,166666985	28	2005	1
8	-92	0,314903378	0,20422784	0,425578904	0,189999998	19	13,969697	28	2007	1
8	-92	-0,662112057	-0,151708751	-1,172515332	2,349999905	18,65414619	10,83783817	31,95000003	2007	1
8	-92	-1,450739026	-0,797407805	-2,104070264	0,49000001	18,63636398	11,0169487	55	2006	1
8	-92	-1,142513394	-0,830494868	-1,454531962	0,230000004	18,59574509	11,90384579	47	2007	1
8	-92	0,693974435	0,475341232	0,912607623	0,200000003	18,55555534	11,69999981	27,00000001	2009	1
8	-92	-1,467373252	-1,289703202	-1,645043196	2,390000105	18,47058868	10,05555534	34	2006	1
8	-92	-0,52829963	0,279425711	-1,336024974	0,430000007	18,33333397	11,090909	51	2008	1
8	-92	0,609426796	1,180797528	0,038056053	1,590000033	18,29032326	12,23529434	31	2009	1
8	-92	-0,489245802	-0,574621579	-0,403870007	0,189999998	18,20689583	13,30303001	29	2006	1
8	-92	0,1679243	-0,050442284	0,386290873	0,180000007	18,16129112	12,9117651	31	2008	1
8	-92	-0,72591114	-0,381312918	-1,070509317	0,479999989	18,152174	12,31999969	46	2009	1
8	-92	-0,849529147	-0,273027983	-1,426030281	0,430000007	18,05882263	10,71428585	51	2006	1
8	-92	-0,237155899	0,57219609	-1,046507902	1	18,04000092	12,24074078	50	2009	1
8	-92	-1,686507106	-1,189439374	-2,183574952	0,769999981	17,98275948	9,870967865	58	2005	1
8	-92	-0,052971128	0,513040431	-0,618982691	2,579999924	17,60606003	11,82857132	33	2008	1
8	-92	-0,761839867	-0,972201079	-0,551478711	8,390000343	17,52941132	10,78947353	17	2007	1
8	-92	-0,961061835	-0,682104403	-1,240019313	0,119999997	17,51020432	11,20370388	49	2008	1
8	-92	-1,002322078	-0,688120232	-1,316523824	0	17,44827652	12,82352924	29	2005	1
8	-92	0,291522652	0,07589014	0,507155143	0,389999986	17,26666641	12,84848499	30	2009	1
8	-92	-1,899348855	-1,83413579	-1,964562037	2,269999981	17,23958397	10,47619057	38,40000001	2005	1
8	-92	-1,831142545	-2,047029319	-1,615255725	9,090000153	17,1875	10,375	16	2006	1
8	-92	-0,450200409	-0,341207386	-0,559193451	8,5	17	10,10526276	18	2008	1
8	-92	0,241361156	0,48576867	-0,003046371	2,200000048				2010	1
8	-92	-0,068124443	0,122412556	-0,258661444	1,409999967				2011	1
8	-92	1,130558252	0,909283081	1,351833524	0,400000006				2010	1
8	-92	1,804086685	2,066728715	1,541444705	0				2011	1
8	-92	-0,284444839	-0,094558369	-0,474331304	5,559999943				2010	1
8	-92	0,580663025	0,319865455	0,841460571	0				2010	1
8	-92	0,72762531	0,468924347	0,986326256	0,239999995				2011	1
8	-92	-0,157380924	0,199214648	-0,513976499	0,810000002				2010	1
8	-92	-0,084993653	0,496998218	-0,666985522	0,720000029				2011	1
8	-92	-0,557179332	-0,208859133	-0,905499587	0,370000005				2010	1
8	-92	0,113315284	0,300481115	-0,073850546	0,150000006				2011	1
9	-91	0,185277626	0,695520599	-0,324965354	3,279999971	26,1428566	12,625	21	2009	1
9	-91	-1,19919908	-0,661249526	-1,737148627	0,639999986	22,85294151	8,947368622	34	2005	1
9	-91	-0,996655524	-0,753291721	-1,240019313	2,319999933	22,39999962	11,92592621	25	2007	1
9	-91	-0,307136059	0,007710736	-0,621982868	2,710000038	22,12000084	11,07407379	25	2008	1
9	-91	-0,952276349	-0,732637372	-1,171915297	0,140000001	21,54545403	7,944444656	33	2006	1
9	-91	-1,207957983	-0,784373507	-1,6315424	2,039999962	21,20000076	9,5	30	2005	1
9	-91	-0,264805585	-0,398157241	-0,131453943	0	20,91304398	12,66666698	23	2009	1
9	-91	-1,266394138	-1,120858915	-1,41192945	0,159999996	20,73333359	9	30	2007	1
9	-91	-1,462854743	-1,081154439	-1,844554961	0	20,47500038	9,600000381	80	2005	1
9	-91	-0,445192486	-0,379708696	-0,510676305	0,170000002	20,10344887	8,483870506	29	2008	1
9	-91	-1,594946504	-1,340837755	-1,849055226	0,07	19,98591614	10,62025356	71	2006	1
9	-91	-0,918973148	-0,809439465	-1,02850684	0,079999998	19	10,1408453	65	2007	1
9	-91	-0,739892781	-0,56078517	-0,919000383	0	18,26865578	9,5616436	67	2008	1
9	-91	-0,046125654	0,19821201	-0,290463319	0,079999998	17,90909004	9,194444656	66	2009	1
9	-91	-1,224978447	-0,993924909	-1,45603205	2,24000001	17,05882263	11,13888931	34	2006	1
9	-91	0,097913787	0,222275329	-0,026447751	0,090000004				2010	1
9	-91	0,768783867	0,867974383	0,669593293	0				2011	1
9	-91	0,774583459	0,634159136	0,915007765	0,709999979				2010	1
9	-91	0,275796205	0,51143621	0,040156177	1,75				2011	1
9	-91	0,713779688	1,255995399	0,171563926	3,289999962				2010	1
9	-91	1,046769977	1,621958372	0,471581617	3,220000029				2011	1
10	-90	-0,623549342	-0,337998944	-0,909099799	0,810000002	23,8064518	9,676470757	31	2009	1
10	-90	-1,073958874	-0,791191448	-1,356726195	0,959999979	23,51612854	9,459459305	31	2005	1
10	-90	-1,556433201	-1,448922162	-1,663944311	2,150000095	22,54545403	12,69444466	33	2007	1
10	-90	-0,839174747	-0,658843194	-1,019506309	0,850000024	22,0625	6,588235378	32	2008	1
10	-90	-0,891263306	-0,569808915	-1,212717703	1,279999971	22,03125	8,441176414	32	2007	1
10	-90	-1,256137848	-1,077544941	-1,434730794	2,089999914	21,22222137	12,1282053	36	2006	1
10	-90	-1,078743577	-0,779159788	-1,378327468	1,159999967	20,87878799	11,19444466	33	2006	1
10	-90	-1,199757099	-0,939581914	-1,45993228	1,610000014	20,16216278	11,97500038	37	2008	1
10	-90	-1,423690438	-1,538357496	-1,309023382	0	20,0232563	10,08510685	43	2007	1
10	-90	-0,516860247	0,037388829	-1,071109352	1,019999981	19,68571472	12,66666698	35	2009	1
10	-90	-1,785382032	-1,67070575	-1,900058234	0	19,62264061	10,94827557	53	2005	1
10	-90	-1,559164882	-1,512288901	-1,606040896	0	19,54166603	11,20754719	48	2006	1
10	-90	-1,064178824	-0,768331295	-1,360026389	0,100000001	19,52000046	14,49090862	50	2006	1
10	-90	-0,737323165	-0,70115453	-0,773491802	0	19,5	11,38636398	40	2009	1
10	-90	-1,187942982	-0,929154476	-1,446731502	2,00999999	19,43902397	11,840909	41	2005	1
10	-90	-0,383059651	-0,318146706	-0,447972607	0	19,39024353	10,60000038	41	2008	1
10	-90	-1,321213484	-0,977882696	-1,664544346	0,100000001	19,36538506	13,91071415	52	2005	1
10	-90	-1,556762815	-1,588489411	-1,525036119	0,370000005	19,3214283	10,18644047	56	2006	1
10	-90	-0,990643561	-0,744267976	-1,237019136	0,109999999	18,91666603	14,01886749	48	2007	1
10	-90	-1,7801162	-1,65867409	-1,901558322	0,079999998	18,80952454	9,791045189	63	2005	1
10	-90	-0,344878167	-0,178779984	-0,510976322	0,419999987	18,67326736	11,72727299	50,5	2009	1
10	-90	-1,007243991	-1,015982951	-0,998505071	0,209999993	18,32692337	11,21052647	52	2008	1
10	-90	-1,165366769	-1,10421512	-1,226518516	0,100000001	17,9629631	10,54385948	54	2007	1
10	-90	-0,155316502	0,054834736	-0,365467742	0,230000004	17,95918274	13,71698093	49	2008	1
10	-90	-0,031726681	0,119003586	-0,18245695	0,469999999	17,5625	14,05769253	48	2009	1
10	-90	-1,77864635	-1,811743535	-1,745549123	15,27000046	16,375	13,625	16	2005	1
10	-90	-1,829418778	-1,743564132	-1,915273417	12,5	16	11,80000019	15	2006	1
10	-90	-1,379308581	-1,419377753	-1,339239449	14,03999996	15,72413826	14,875	14,5	2007	1
10	-90	-1,193289757	-1,043054185	-1,343525416	12,94999981	14,68852425	14,82352924	15,25	2008	1
10	-90	-0,765743554	-0,452834448	-1,078652654	11,42000008	13,84323597	13,15789509	15,81999999	2009	1
10	-90	0,006554525	0,491383444	-0,478274394	2,099999905				2010	1
10	-90	0,775618136	1,283066633	0,268169622	2,200000048				2011	1
10	-90	0,078855924	0,178159244	-0,020447397	0,370000005				2010	1
10	-90	0,123128101	0,154496981	0,09175922	0,430000007				2011	1
10	-90	-0,447819918	-0,323159897	-0,572479949	0				2010	1
10	-90	-0,571903348	-0,382315556	-0,761491095	0				2011	1
10	-90	-0,076131292	0,195204095	-0,347466681	0,319999993				2010	1
10	-90	0,618983924	1,030401785	0,207566049	0,100000001				2011	1
10	-90	-0,90823108	-0,603230191	-1,213232019	10,22999954				2010	1
10	-90	-0,792664647	-0,353239046	-1,232090274	9,859999657				2011	1
10	-90	-0,112102136	0,297272672	-0,521476942	0,810000002				2010	1
10	-90	0,359948814	0,781747491	-0,061849838	2,359999895				2011	1
11	-89	-1,285473347	-1,375930095	-1,195016659	0	28,11111069	17,6896553	27	2006	1
11	-89	-1,358663201	-1,32579818	-1,391528247	0	23,08823586	16,89473724	34,00000003	2005	1
11	-89	-0,153838515	-0,156721942	-0,150955093	0,289999992	22,48387146	17,12121201	31	2007	1
11	-89	0,786383092	1,13868672	0,434079406	0,629999995	19,78125	17,63636398	32	2009	1
11	-89	0,035551786	0,138053713	-0,066950139	0,460000008	19,66666603	16,62857056	33	2008	1
11	-89	0,946098804	1,299108845	0,593088782	0,75999999				2010	1
11	-89	1,260144591	1,514676076	1,005613108	0				2011	1
12	-88	-1,609763622	-1,429404136	-1,79012318	22,56999969	22,33333397	8,760000229	24	2005	1
12	-88	-0,964796662	-0,855226613	-1,074366687	21,15999985	20,51063919	10,43999958	23,5	2008	1
12	-88	-0,898627162	-0,689457083	-1,10779723	23,17000008	19,92307663	8,25	26	2006	1
12	-88	-1,242094159	-1,073801759	-1,410386502	18,72999954	19,68627357	11,33333302	25,5	2009	1
12	-88	-0,835929751	-0,520345426	-1,151514094	22,23999977	19,56862831	9,230769157	25,5	2007	1
12	-88	1,047752738	1,025388594	1,070116911	7,920000076	18,9285717	8,466666222	14	2009	1
12	-88	-1,4521662	-1,323792904	-1,580539392	0,360000014	16,72727203	12,21052647	16,5	2005	1
12	-88	-0,142728254	-0,071497688	-0,213958808	6,809999943	16,41176414	8,555555344	17	2006	1
12	-88	0,904167116	1,159742124	0,648592055	10,89999962	16,07250786	10	16,55000001	2007	1
12	-88	0,984950244	1,181800166	0,788100281	8,609999657	15,70588207	8,666666985	17	2008	1
12	-88	-1,831694365	-2,105850765	-1,557538036	0	15,40740776	8,75	13,5	2005	1
12	-88	-1,44964385	-1,565762943	-1,333524826	0	13,27999973	7,25	12,5	2006	1
12	-88	-1,740722775	-1,821101492	-1,660344098	0,829999983	12,41025639	9,615385056	19,5	2008	1
12	-88	-1,996873617	-2,315402166	-1,67834516	1,809999943	10,72815514	10,64000034	20,60000002	2009	1
12	-88	-1,439394236	-1,631268644	-1,247519755	0	9,928571701	7,222222328	14	2007	1
12	-88	-1,704496026	-1,957460299	-1,451531785	1,090000033				2010	1
12	-88	-2,066953897	-2,219148891	-1,914759101	1,220000029				2011	1
12	-88	1,672703743	1,54174731	1,803660167	11,10999966				2010	1
12	-88	2,887670994	2,821113759	2,954228013	11,48999977				2011	1
12	-88	-1,138434052	-1,009632908	-1,267235203	20,07999992				2010	1
12	-88	-0,487027198	-0,20484858	-0,769205835	19,46999931				2011	1
13	-87	-1,161370277	-0,951613573	-1,371127044	3,230000019	23,88571358	12,69999981	35	2006	1
13	-87	0,147226349	0,074285918	0,220166792	2,359999895	22,94594574	13,16666698	37	2009	1
13	-87	-0,823998749	-0,833703311	-0,814294208	2,50999999	22,939394	12,97368431	33	2007	1
13	-87	-0,595674932	-0,747877474	-0,443472342	3,099999905	22,07894707	14,02325535	38	2008	1
13	-87	-1,549342036	-1,378336426	-1,720347637	3,700000048	22,05263138	11,5	38	2005	1
13	-87	-1,49112308	-1,366304767	-1,61594148	1,389999986	20,54824638	15,06000042	45,60000002	2005	1
13	-87	-1,097826242	-0,842526528	-1,353125982	0,709999979	20,31609154	13,94871807	34,80000001	2008	1
13	-87	-1,520975471	-1,405608188	-1,636342683	1,289999962	19,43052483	14,29166698	43,90000004	2006	1
13	-87	-1,522936463	-1,530737445	-1,515135536	5,150000095	19,4285717	12,08333302	21	2006	1
13	-87	-1,127611756	-1,140911681	-1,1143119	3,109999895	19,29999924	12,52173901	20	2007	1
13	-87	-0,550005019	-0,540130822	-0,559879206	3,769999981	19,27272797	11,79166698	22	2008	1
13	-87	-1,801771641	-1,700784898	-1,902758393	11,14000034	19,24922371	17,2564106	35,43000004	2006	1
13	-87	0,586476684	0,831879405	0,341073921	4,559999943	18,89655113	6,800000191	29	2009	1
13	-87	-0,681387126	-0,675687518	-0,687086707	9,220000267	18,64460754	17,55882263	31,43000001	2009	1
13	-87	-0,949325681	-0,771138682	-1,127512678	0,959999979	18,57868004	14,5	39,40000004	2007	1
13	-87	-1,81417954	-1,706399673	-1,921959525	5,190000057	18,40909004	9,520000458	22	2005	1
13	-87	-0,741078019	-0,432647998	-1,049508079	0,589999974	18,03191566	13,88888931	37,60000002	2009	1
13	-87	-1,940303802	-1,952647635	-1,927959879	13,07999992	17,81228638	15,30000019	43,79000008	2005	1
13	-87	-0,293043852	-0,115613773	-0,470473934	4,630000114	17,75	6	28	2008	1
13	-87	0,161328286	0,15289276	0,169763819	4,659999847	17,54545403	11,60000038	22	2009	1
13	-87	-0,983371139	-0,96043679	-1,006305531	8,789999962	17,12935638	15,64864826	33,86000001	2008	1
13	-87	-1,774055004	-1,417038264	-2,131071856	2,970000029	16,56140327	8,129032135	28,5	2005	1
13	-87	-1,575745821	-1,535550109	-1,61594148	9,979999542	16,38508987	16,24390221	37,29000002	2007	1
13	-87	-0,700766683	-0,464531895	-0,937001444	3,450000048	16,11111069	5,612903118	28,80000001	2007	1
13	-87	-1,235615611	-0,90569274	-1,565538508	2,880000114	16,1071434	4,733333111	28	2006	1
13	-87	-0,319666177	0,023752949	-0,663085292	0,889999986				2010	1
13	-87	-0,285824984	0,054233153	-0,625883098	0,589999974				2011	1
13	-87	-0,160046592	-0,123835406	-0,196257764	8,600000381				2010	1
13	-87	0,0756687	0,265990358	-0,114652952	7,539999962				2011	1
13	-87	0,572659373	0,857948	0,287370754	2,329999924				2010	1
13	-87	0,531087577	0,570792396	0,491382785	3,910000086				2011	1
13	-87	0,445895821	0,425610373	0,466181299	4,300000191				2010	1
13	-87	0,909217298	0,809821363	1,008613285	4,070000172				2011	1
13	-87	0,698364794	0,93414851	0,462581086	4,820000172				2010	1
13	-87	0,84207207	1,283066633	0,401077459	4,449999809				2011	1
14	-86	-1,615022302	-1,437692613	-1,792351883	0,209999993	23,97435951	8,219511986	39	2006	1
14	-86	-0,570972204	-0,513661171	-0,62828324	0,150000006	23,6896553	14,35483837	29	2009	1
14	-86	-1,015212893	-0,52489072	-1,50553497	0,829999983	22,5	7,052631378	32	2005	1
14	-86	-0,893321216	-0,61472711	-1,171915297	0,75999999	22,06666756	10,21212101	30	2006	1
14	-86	-0,605193675	-0,373291811	-0,837095553	0,779999971	22,03448296	10,25806427	29	2007	1
14	-86	-0,513503671	-0,30751874	-0,719488618	0,150000006	21,93333244	9,6875	30	2008	1
14	-86	-1,504056811	-1,314167576	-1,69394608	0	20,76086998	8,25	46	2007	1
14	-86	-1,653710127	-1,504267795	-1,803152519	0,119999997	19,95121956	7,325581551	41	2005	1
14	-86	-0,858412147	-0,842526528	-0,874297747	5,900000095	19,7785759	9,971428871	33,41999999	2007	1
14	-86	-0,826176047	-0,660447416	-0,991904682	5,210000038	19,55583	10,02702713	32,41999999	2005	1
14	-86	-0,924031317	-0,698948726	-1,149113952	0,300000012	19,51922989	7,181818008	52	2008	1
14	-86	-0,383411407	-0,241745669	-0,525077154	4,420000076	19,29411697	10,45714283	34	2009	1
14	-86	-0,581858218	-0,26901743	-0,89469895	0,289999992	19,09090996	7,3157897	55	2009	1
14	-86	-0,39039427	-0,228109788	-0,552678782	6,860000134	18,94409943	10,83783817	35,41999999	2006	1
14	-86	-0,597685039	-0,444679657	-0,750690458	3,5	18,51851845	9,743589401	36,98999998	2008	1
14	-86	-0,082105666	0,137652658	-0,301863992	3,279999971				2010	1
14	-86	0,043656357	0,10235979	-0,015047079	6,139999866				2011	1
14	-86	0,091951914	0,018940285	0,164963536	0,300000012				2010	1
14	-86	0,435709834	0,592449383	0,278970259	1,179999948				2011	1
14	-86	-0,013231167	0,503415103	-0,529877437	0,280000001				2010	1
14	-86	0,583891153	1,037620781	0,130161484	0,280000001				2011	1
15	-85	-0,716839612	-0,559381477	-0,874297747	2,410000086	22,17557335	12,93103409	26,2	2007	1
15	-85	-0,90033102	-0,777555567	-1,023106522	2,75999999	21,05443382	12,53125	29,20999999	2006	1
15	-85	-0,336648881	-0,273027983	-0,400269794	1,320000052	20,42307663	13,03571415	26	2009	1
15	-85	-1,382847428	-1,156953893	-1,608741055	2,660000086	20,01329803	12,81818199	30,08	2005	1
15	-85	-0,452200145	-0,385323471	-0,5190768	2,150000095	18,94915199	12,875	29,5	2008	1
15	-85	0,456564695	0,634159136	0,278970259	1,200000048				2010	1
15	-85	1,222596288	1,556586356	0,888606208	1,789999962				2011	1
17	-83	-1,673840404	-1,449122689	-1,898558145	0,419999987	22,46835518	12,54285717	31,60000001	2006	1
17	-83	-1,123003602	-1,264303032	-0,98170408	0,800000012	22,30769157	11,85714245	117	2005	1
17	-83	-1,057410717	-1,143318013	-0,971503479	0,910000026	22,04838753	11,15107918	124	2007	1
17	-83	-1,090865016	-1,158023374	-1,023706557	0,649999976	22,02542305	11,39552212	118	2006	1
17	-83	0,029712819	0,457895325	-0,398469688	0,280000001	21,10787201	15,5405407	34,30000001	2009	1
17	-83	-1,97872591	-1,7348746	-2,222577252	0,519999981	20,45454597	11,5	37,40000001	2005	1
17	-83	-0,865362942	-0,726220487	-1,004505425	0,610000014	20,33846092	14,58333302	32,50000001	2008	1
17	-83	-0,346182317	-0,324496748	-0,367867884	1,039999962	20,14728737	11,1148653	129	2009	1
17	-83	-0,829202116	-0,758304912	-0,900099268	0,829999983	20,12121201	10,60810852	132	2008	1
17	-83	-1,082475066	-0,803423635	-1,361526478	0,639999986	19,2923069	14,76470566	32,5	2007	1
17	-83	0,072034888	0,162117032	-0,018047255	0,709999979				2010	1
17	-83	0,271228433	0,355292008	0,187164846	0,959999979				2011	1
17	-83	0,559493303	1,040428168	0,078558441	0,280000001				2010	1
17	-83	0,786809742	1,276048165	0,297571356	0,25999999				2011	1
18	-82	-0,027241563	0,184977185	-0,239460312	2,630000114	24,10000038	10,060606	30	2007	1
18	-82	-0,012636861	-0,123033296	0,097759573	2,769999981	23,65517235	11,03125	29	2008	1
18	-82	-0,985467076	-0,879423617	-1,091510555	3,49000001	22,89999962	9,058823586	30	2006	1
18	-82	-1,264647603	-1,006959206	-1,52233596	3,559999943	22,84375	8,361110687	32	2005	1
18	-82	-1,60364306	-1,493238774	-1,714047265	0,239999995	22,32432365	13,8717947	37	2005	1
18	-82	0,759223938	0,821853022	0,696594886	3,49000001	21,5	10,40540504	32	2009	1
18	-82	-1,269731283	-1,188436736	-1,351025858	0	21,21875	15,02941132	32	2007	1
18	-82	-2,246145725	-2,282315103	-2,209976509	0,270000011	21,05714226	6,783783913	35	2005	1
18	-82	-1,416929603	-1,335824563	-1,498034527	0	20,91428566	15,08108139	35	2006	1
18	-82	-0,406455278	-0,235930367	-0,576980215	0	20,8235302	14,94444466	34,00000003	2009	1
18	-82	-2,557917118	-2,556636937	-2,559197102	0,129999995	20,51351357	6,724999905	37	2006	1
18	-82	-0,873103261	-0,912711208	-0,833495341	0	19,34285736	14,75	35	2008	1
18	-82	-0,341325372	-0,176774708	-0,505876022	6,710000038	19,07810593	11,07692337	23,43000001	2009	1
18	-82	-1,749704361	-1,339835116	-2,159573537	0,419999987	18,7631588	7,099999905	38	2007	1
18	-82	-1,28450048	-1,202674199	-1,366326761	6,130000114	18,54427528	11,14000034	43,14000005	2005	1
